Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
guit33	odoroso|odoroso	una gita	odoroso|odoroso	al vento		nel bosco					Nicoletta scendeva dallo studio di suo padre , dove aveva udito la discorsa sulla vita e i miracoli del conte Fabiano , e s ' avviava a pian terreno , nella sala da pranzo , per sorbire la cioccolata .	Aveva fame : era allegra ; si riprometteva una gita , la prima gita nel bosco , che doveva essere ancor fresco e odoroso per l ' umiditÃ   notturna e tutto vibrante e scricchiolante al vento .	Diede gaiamente il buon giorno alla mamma , che aveva giÃ   bevuto il caffÃ ¨ e latte , e s ' era attardata per aspettar la figliuola .
guit33	odore			l ' acqua		nei capelli					- - Di quelle che cantano ? Io le ho viste a Parigi , quelle che cantano , e venivano anche a casa mia .	Ma tu non hai le unghie dipinte e l ' acqua d ' odore nei capelli .	.
guit33	profumo							d ' un tempo			Non aveva mai udito recitare una lirica .	Il gesto , la voce , Nicla come uno stelo sul verde sfondo del prato ; le parole numerate e misteriose , in cui correva una trepida musica e aleggiava il profumo d ' un tempo che non era piÃ ¹ ; tutto spalancava un ' ampia finestra sopra un mondo dai colori non mai visti , dai suoni ricchi e prodigiosi , tutto , tutto , formava una rivelazione grande .	Nicla fu a sua volta sorpresa dall ' effetto che le due strofi e la sua voce avevan destato nell ' animo del fanciullo .
guit33	esalava|odore	di legno|di sterpi	umido			il bosco					E sotto gli archi si stendeva il terreno molle come una corsia di velluto cinereo ; parevan piÃ ¹ dure e determinate le linee dei fusti , piÃ ¹ vaghe e ampie le radure .	Tutto il bosco esalava di legno disfatto , e ai piedi dei tronchi s ' ammucchiava il ciarpume di frasche e di sterpi che sprigionavano un odore umido in quell ' ora madida e calda .	Risonava qua e lÃ   il crepitare delle vecchie cortecce .
guit33	odoranti	di musco		i capelli|le vesti							Nicla girÃ ² la poltrona verso sua madre .	Tornata a casa tardi , ancora agitata da quell ' ora di tenerezza che il tramonto aveva chiuso , come una perla in un monile , in un cerchio delicato di viola e di porpora , ancora i capelli e le vesti odoranti di musco e d ' umido e di molli cortecce cadenti , Nicla aveva trovato i suoi giÃ   a tavola , e aveva sentito intorno una silenziosa riprovazione .	- - Il povero Duccio , - - seguitava sua madre , - - Ã ¨ venuto a salutarci prima di partire .
guit33	Odorava			la terra d|il|il vento|vento		il|il lago|lago				il|il vento|vento sconvolgeva il|il lago|lago	Il cielo era tuttavia carico di nubi , strascico d ' un temporale furioso durato l ' intera notte , che aveva impedito alla fanciulla di dormire .	Odorava la terra d ' umiditÃ   e il vento sconvolgeva il lago .	Oltre le vetrate della sala si scorgevano le onde che parevan venir dall ' orizzonte bigio , coronate di bianca spuma , e che dato un lancio , si gettavano con incessante fragore e si stendevano sulla spiaggia .
guit33	olezzante|olezzante		olezzante|olezzante								Non poteva sognare altro , non aveva piÃ ¹ liete imagini che quelle .	Una sÃ ¬ , c ' era , fresca e olezzante , l ' imagine d ' una fanciulla che lo proteggeva ; ma gliel ' avevano strappato di mano , per ricondurlo attraverso il mondo , con la febbre sotto la pioggia crudele .	Il conte ebbe un gesto desolato .
guit33	profumate|profumate	le aiuole colorate di croco e di vermiglio	acutamente profumate|profumate								- - Lo rivedessi fra vent ' anni , sarebbe sempre Brunello ! - - Lo credo ! - - affermÃ ² Luigi sinceramente .	E s ' avviarono verso la villa , soffermandosi a guardar le aiuole colorate di croco e di vermiglio , acutamente profumate .	Quando furono sulla soglia .
guit33	profumo	della sua persona					Bruno			lo avvolgeva	! Ella lo stringeva sul seno , e il volto di lui era appoggiato alla spalla della giovane , gli occhi erano fissi negli occhi .	Bruno sentÃ ¬ quel brivido che lo percorreva sempre , allorchÃ ¨ le mani di Nicla lo toccavano e il profumo della sua persona lo avvolgeva .	Senza cangiar positura , con gli occhi affondati negli occhi di Nicla , muovendo appena le labbra , disse : - - PerchÃ ¨ devo promettere ? - - Per me , per la tua Nicla , per te stesso ! - - affermÃ ² la giovane .
guit33	profumi					dal giardino sottostante					Il cielo era ormai tutto grigio , e le acque riprendevano il loro color verdastro .	Ma dal giardino sottostante s ' innalzavano volute di profumi con una sinfonia piÃ ¹ vasta che non fosse stata tra il cielo e l ' acqua .	Erano aromi che venivano dai cespi immersi nell ' ombra come in un mistero ; dardi velenosi che ciascun fiore vibrava ; parole di voluttÃ   che esalavano dalle corolle ; incitamenti al piacere che traboccavan dai calici ; e tutti insieme si dilatavano nell ' aria , ebbri ed inebbrianti , nell ' ultimo spasimo della morte che impendeva , nell ' ultimo brivido che precedeva la notte .
guit34	odore	di grasso	gradevole		degno di Omero	la bella cucina				mi ha colpito le narici e non mi Ã ¨	Scolastica conta ancor oggi circa settanta fratelli , fra cui parecchi tedeschi , e l ' attuale abate , Don Pietro Casaretto , ha severamente riformato la disciplina dell ' ordine .	Ora , a quanto mi si Ã ¨ detto , i monaci sono stati messi a magro regime ; ma visitando la bella cucina , dalla volta profonda , un odore gradevole di grasso , degno di Omero , mi ha colpito le narici e non mi Ã ¨ parso esattamente secondo la regola pitagorica di S .	Benedetto , proibente l ' uso della carne .
guit34	esala|aroma	l ' erba balsamica|il suo				nei boschi di quercie del monte					Di parecchie delle loro cappelle i cittadini di Spoleto si sono fatte delle graziose villette .	Una passeggiata nei boschi di quercie del monte Ã ¨ un vero godimento , l ' erba balsamica esala il suo aroma , le brezze agitano le millennarie cime delle quercie : appena si ode di tanto in tanto un suono , un fremito di campana : vi regna un silenzio divino .	Di lassÃ ¹ si puÃ ² rintracciare , nella sottostante campagna , la striscia bianca della via Flaminia , che sale fino alle porte della cittÃ   e in lontananza si perde nella pianura .
guit34	profumo	i fiori artificiali									I due quadri sono fra loro nello stesso rapporto in cui una chiesa nuova sta con una chiesa antica , o come un santo moderno sta ad uno antico , o almeno come un pittore di santi moderno ad uno antico .	Ogni tempo ha la sua fisonomia , e i fiori artificiali non hanno nÃ ¨ profumo , nÃ ¨ anima .	Il pittore piÃ ¹ felice , anzi piÃ ¹ grande , non potrebbe oggi comporre un ' opera che esercitasse su di noi il fascino che esercita un Perugino , uno Spagna , un Pinturicchio .
guit34	odore				di un ' epoca tramontata per sempre	Vi					L ' abbandono di questo convento Ã ¨ incredibile ; ne ' suoi cortili solitari cresce l ' erba ; i ragni tessono le loro tele nelle sale e nei lunghi corridoi ; talora un monaco muto e spettrale si aggira in quella solitudine come un fantasma del passato .	Vi si sente l ' odore di un ' epoca tramontata per sempre .	Nel famoso e vetusto convento di San Pietro , dove vivono ancora otto monaci , abitÃ ² per due anni Gregorio IX , il grande avversario di Federico II .
guit34	puzzavano|odore	nella stessa carne	cattivo				Stefano Menochio|gli ebrei		in seguito al battesimo		Il cardinale che l ' aveva battezzata , la cresimÃ ² davanti all ' altare , quindi espresse al popolo la sua gioia per il grande miracolo compiutosi sotto i suoi occhi , in forza del quale , una creatura umana , in preda poco prima ai demoni e condannata all ' inferno , tutto ad un tratto si era rivestita della innocenza di un bambino , ed immersa nella pura luce celeste .	Anticamente si parlava con maggiore energia ; infatti il gesuita Stefano Menochio , nel suo libro _ Stuore _ , stampato in Venezia nel 1662 ; asserisce che gli ebrei puzzavano nella stessa carne , e che quel cattivo odore spariva immediatamente in seguito al battesimo .	Narra , con tutta ingenuitÃ   , che perfino l ' imperatore Marco Aurelio si lagnÃ ² del cattivo odore degli ebrei , e che questo fatto Ã ¨ incontestabile , e che appunto gli Agareni si fecero battezzare per non puzzare come cani .
guit34	odore|puzzare	degli ebrei|Agareni|come|come cani|cani	cattivo		come|come cani|cani						Anticamente si parlava con maggiore energia ; infatti il gesuita Stefano Menochio , nel suo libro _ Stuore _ , stampato in Venezia nel 1662 ; asserisce che gli ebrei puzzavano nella stessa carne , e che quel cattivo odore spariva immediatamente in seguito al battesimo .	Narra , con tutta ingenuitÃ   , che perfino l ' imperatore Marco Aurelio si lagnÃ ² del cattivo odore degli ebrei , e che questo fatto Ã ¨ incontestabile , e che appunto gli Agareni si fecero battezzare per non puzzare come cani .	Leone XII , accordÃ ² agli ebrei il diritto di acquistare case , purchÃ ¨ ne possedessero di giÃ   l ' _ Jus GazagÃ   _ .
guit34	fetido|fetido		fetido|fetido								Ed anche l ' aspetto dei dintorni di questo Ghetto di Roma mi parve tale da ispirare una profonda malinconia .	Non parlo soltanto di quel portico di Ottavia occupato ora dagli ebrei , che sorge cadente in rovina , aprendo i neri suoi archi sulla vicina pescheria , fetido ed oscuro mercato , dove i pesci stanno in mostra sopra banchi di pietra .	Se leggiamo poi il nome della piazza piÃ ¹ vicina alla Sinagoga troveremo che porta quello di _ Piazza del _ _ Pianto _ , dalla chiesa di S .
guit34	effluvi		cadaverici	quell ' atmosfera		una cappella sotterranea					Si dura fatica a prestare fede ai propri sensi .	S ' immagini una cappella sotterranea , riccamente illuminata , costrutta tutta di teschi , di scheletri , colle pareti formate di ogni maniera di ossami , e la si popoli di una folla di creature viventi , donne per la maggior parte e ragazze , signore in abiti di seta , dalle belle e vivaci fisonomie , che ridono e cinguettano in mezzo a tutto quell ' apparato di morte , in quell ' atmosfera impregnata di effluvi cadaverici , avviluppate nei vortici del fumo degli incensi .	Presi posto a lato di una ragazza seduta precisamente sotto uno scheletro che sghignazzava ; ella stava chiacchierando allegramente colla sua vicina di cose che avevano a che fare con tutt ' altro che con la morte : pensoso e quasi atterrito , stavo contemplando lo scheletro e la sua giovane preda , sulla quale stendeva le mani , poichÃ ¨ la ragazza era seduta in modo che sembrava caduta fra le braccia dello scheletro .
guit34	puzzolente|puzzolente	Tareffe	puzzolente|puzzolente								_ BaruccabbÃ   _ dalle prime due parole del saluto rituale _ Baruh abba bescem Adonai _ ( Benedictus qui venit in nomine Domini ) di cui gl ' israeliti si servivano e che divenne nel romanesco nomignolo di scherno per gli ebrei .	_ Tareffe _ , denota magagnato , puzzolente , tolto dall ' ebraico _ taref _ , derivato dal verbo _ taraf _ , sbranare , dilaniare , che si applica alle carni illecite , sia perchÃ ¨ non macellate secondo il rito , sia perchÃ ¨ appartenenti ad animali vietati .	_ Cascerro _ , da _ cascer _ , vale retto , congruo , conveniente , Ã ¨ l ' opposto di _ taref _ .
guit35	profumo	d ' arte				un gioco da salone					) _ Per voi , piccol gran pubblico , per voi , Â « mondo doratoÂ » , Roberto Bracco e Mario Costa hanno improvvisato una celia che abbonda di note e di parole , uno spettacolino riboccante di fole .	Come il burattinaio , dinanzi ai bimbi attenti , fa muovere i fantocci , prestando lor gli accenti d ' un estro infantilmente disinvolto , cosÃ ¬ i nostri cari autori han fatto lÃ ¬ per lÃ ¬ , accogliendo l ' invito di questa Direzione che non chiedeva fiabe , ma un gioco da salone , con un profumo d ' arte , per uso delle dame e delle damigelle .	Quasi foste uno sciame di scolarette a spasso , sotto il pretesto della estemporaneitÃ   , ecco la marachella d ' ammannirvi , in istrofe fanciullesche e neglette , le vicende fantastiche di certe marionette .
guit36	esalazioni		impure							a benefizio del progresso che cammina	Â « I cristalli che vi splendono sulla tavola , i colori brillanti delle vostre tappezzerie , i metalli che servono agli usi piÃ ¹ comuni , la luce artifiziale della notte ; tutto il lusso , tutti gli agi che vi circondano , narrano la istoria dei vostri _ progressi _ con gemiti e strida disperate .	Â « La locomotiva che attraversa la terra come un conquistatore inebriato di fumo e di possanza ; questo sorprendente meccanismo che accelera il moto dell ' uomo e la diffusione delle idee - - non ha forse relegati nelle cave di carbon fossile migliaia e migliaia di sciagurati , perchÃ ¨ muoiano nelle impure esalazioni a benefizio del progresso che cammina ? Esaminatelo attentamente il grande ordigno civilizzatore - - studiatelo in ogni sua parte , in ogni suo accessorio - - poi fate bene il vostro computo , e ditemi quanti milioni di schiavi sieno necessariamente aggiogati e stritolati alle ruote di questo carro emancipatore ! Â « Ed ora vediamo un po ' come la intendiate ! Questi paria , questi schiavi della civiltÃ   , che dovranno necessariamente moltiplicarsi per servire ai nuovi bisogni , ai nuovi comodi del secolo - - impareranno anch ' essi a leggere , a filosofare con voi ? E qual sarÃ   la catena per vincolarli alle cave tenebrose , al maglio rodente delle officine ? Forse la coscienza del dovere ? - - Io credo , signor sindaco , che il vostro cenno affermativo sia un amaro sarcasmo .	La coscienza dei propri diritti farÃ   dire a questi paria conculcati : Ã  oramai tempo che i _ felici _ del mondo prendano il nostro posto ! Â « Una volta - - ai tempi dell ' ignoranza e della superstizione - - quando il paesano vegetava nella sua atmosfera piÃ ¹ omogenea , quando l ' operaio non si era ancora associato all ' esaltazione ed all ' ateismo - - bastava un versetto del vangelo o una parola del curato per mantenere in questo povero popolo la fede del lavoro , e la rassegnazione alla miseria .
guit36	profumata|profumata	la foglia	profumata|profumata				le donne				E Fidelia si levÃ ² dalla tasca un astuccio elegante , dal quale estrasse alcuni zigari bianchi come avorio , che distribuÃ ¬ alle compagne .	Non appena le donne ebbero appressata alle labbra la foglia profumata e sciolto con legger tocco dell ' ugna il _ nodo fiammifero _ , proruppero in una specie di ovazione .	- - Delizioso ! - - Inebbriante ! - - Tutti i sapori dell ' ananasso ! - - Tutti gli aromi della terra benedetta ! - - Questi zigari - - disse Fidelia - - si fabbricano alle Canarie colla foglia della _ Fragola vergine _ , detta _ arbusto del paradiso _ .
guit36	aromi	della terra benedetta				alle Canarie					Non appena le donne ebbero appressata alle labbra la foglia profumata e sciolto con legger tocco dell ' ugna il _ nodo fiammifero _ , proruppero in una specie di ovazione .	- - Delizioso ! - - Inebbriante ! - - Tutti i sapori dell ' ananasso ! - - Tutti gli aromi della terra benedetta ! - - Questi zigari - - disse Fidelia - - si fabbricano alle Canarie colla foglia della _ Fragola vergine _ , detta _ arbusto del paradiso _ .	Il Parlamento della Confederazione ha deciso che in tutti i dipartimenti di Europa venga piantato quell ' arbusto , ed ha votato una somma ragguardevole per incoraggiare i coltivatori , accordando la privativa di smerciare i nuovi zigari a duemila _ societÃ   anonime _ .
guit36	profumi	dei fiori					la donna				Luce cavÃ ² di tasca un portafogli , e soffermandosi al piede di una _ stella elettrica _ , scrisse il nome del giovane , dicendo alle compagne : - - L ' inventore di questo zigaro deve avere un ' anima gentile .	- - Nelle antiche poesie di Prati Secondo ho letto che la donna allora soltanto potrÃ   dirsi rigenerata , quand ' ella avrÃ   succhiato tutti i profumi dei fiori .	- - Il Prati ha dimenticato di qualificare i suoi fiori .
