Branch,File Name,Image ID,Artist,Title,Iconography,Part,Earliest Date,Latest Date,Margin Years,Genre,Material,Medium,Height of Image Field,Width of Image Field,Type of Object,Height of Object,Width of Object,Diameter of Object,Position of Depiction on Object,Current Location,Repository Number,Original Location,Original Place,Original Position,Context,Place of Discovery,Place of Manufacture,Associated Scenes,Object Categories,Related Works of Art,Type of Similarity,Inscription,Text Source,Bibliography,Photo Archive,Image Credits,Details URL,Additional Information,Iconclass code,License,Iconclass code,Description,Keywords,Language
ArtHist,5732bfc4-99b1-c37e-6f4a-8c002b63148f.jpg,, Adriaen van Salm , Whaling fleet belonging to the Doornekroon family ,Walvis,,1675,1720,,pen-painting,,,,,,,,,," Het Scheepvaartmuseum, Amsterdam , inv./cat.nr S 0081 (02) Mej. G. Schwartze ",0000021205,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5732bfc4-99b1-c37e-6f4a-8c002b63148f.jpg,https://rkd.nl/explore/images/10077, ,47K11,,47K11,,"marine (genre),ship,sailing ship,whaling,whaleship,full-rigged ship,whale ","Dutch,English"
ArtHist,33f1f246-d90d-9cd5-5b6f-da5f38b8dae7.jpg,," Anoniem (Haarlem) 17de eeuw cat. sale Amsterdam, 2004-03-15 ", Stranded whale on the beach surrounded by a crowd ,Walvis,,17,1600,,painting,,,,,,,,,,,0000144970,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/33f1f246-d90d-9cd5-5b6f-da5f38b8dae7.jpg,https://rkd.nl/explore/images/121340, ,,,,,"beach scene,whale,audience,carriage,walker,parade,group of people,dog,dunes,horseman,talk,basket ","Dutch,English"
ArtHist,fb6e3890-576d-1712-fca4-9bf7b4a1e165.jpg,, Pam Georg Rueter , Jonah in the whale (Jonah 1) ,Walvis,,1930,1960,,print,,,,,,,,,," Instituut Collectie Nederland, Amsterdam , inv./cat.nr K 60276 1960 - ",0000287410,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/fb6e3890-576d-1712-fca4-9bf7b4a1e165.jpg,https://rkd.nl/explore/images/216886, ,71V1341,,71V1341,,"prophet,Old Testament and Apocrypha,fish (guide term),aquatic plant ","Dutch,English"
ArtHist,05a83a8e-729e-608e-6d0c-3eec20abdb36.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) ,,Walvis,,1750,1845,,painting,,,,,,,,,," Openluchtmuseum 'Het Hoogeland', Warffum (Eemsmond) , inv./cat.nr 400",0000139118,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/05a83a8e-729e-608e-6d0c-3eec20abdb36.jpg,https://rkd.nl/explore/images/203017, ,,,,,"animal painting (genre),whale,shark,sea ","Dutch,English"
ArtHist,1d1ef404-7ebe-88ce-4220-44132855cf0f.jpg,," Jan Brueghel (I) according to website Alte Pinakothek Munich, retrieved May 2018 ", Jonah spewed by the whale ,Walvis,,1597,1598,,painting,,,,,,,,,," Alte Pinakothek, Munich , inv./cat.nr 1887",1001348503,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1d1ef404-7ebe-88ce-4220-44132855cf0f.jpg,https://rkd.nl/explore/images/289749, ,71V22,Public Domain,71V22,,"Old Testament and Apocrypha,whale,seashore,sea,rock ","Dutch,English"
ArtHist,42d6a8bd-155f-8d91-2cf3-6b660953e3ec.jpg,,,,Walvis,,,,,,,,,,,,,,,,0001688570,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/42d6a8bd-155f-8d91-2cf3-6b660953e3ec.jpg,https://rkd.nl/explore/images/297639, ,,,,,,"Dutch,English"
ArtHist,f030bd41-233f-a199-ed32-b3a285bc124c.jpg,,after Hendrick Goltzius ,,Walvis,,1594,1590,,print,,,,,,,,,," Universitaire bibliotheken Leiden - Bijzondere collecties, Leiden , inv./cat.nr S 383 I",0000018325,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f030bd41-233f-a199-ed32-b3a285bc124c.jpg,https://rkd.nl/explore/images/8542, ,,,,,"beach,whale,genre ","Dutch,English"
ArtHist,e1512587-99e6-276a-53bc-2ef241629bc3.jpg,, Adriaen van Salm , Whaling fleet ,Walvis,,1675,1720,,pen-painting,,,,,,,,,," Maritiem Museum Rotterdam, Rotterdam , inv./cat.nr P 1293 1953-04-01 - zie veiling",0000020593,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e1512587-99e6-276a-53bc-2ef241629bc3.jpg,https://rkd.nl/explore/images/10082, ,,,,,"marine (genre),watercraft,ship,whale ","Dutch,English"
ArtHist,8d01cc11-6159-73b5-08c0-6fc9152df66c.jpg,, Hendrick Staets ," Shipping in choppy waters, with a whale on the right ",Walvis,,1626,1659,,painting,,,,,,,,,, Private collection Den Haag - 2010 geveild,0000281820,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8d01cc11-6159-73b5-08c0-6fc9152df66c.jpg,https://rkd.nl/explore/images/40521, ,,,,,"marine (genre),wind,storm,sky,wave (natural event),full-rigged ship,sailing ship,whale,cloud ","Dutch,English"
ArtHist,e6fb44a3-d9cd-2f7c-f882-d03ef15441e2.jpg,,possibly Pieter Mulier (I) ,,Walvis,,1615,1659,,painting,,,,,,,,,," Private collection Amsterdam 1960 - coll J.F. Treling, Amsterdam",0000069833,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/e6fb44a3-d9cd-2f7c-f882-d03ef15441e2.jpg,https://rkd.nl/explore/images/37896, ,,,,,"marine (genre),fishing vessel,sea,whale,storm ","Dutch,English"
ArtHist,3696f34d-8653-90f3-24c5-4ff34926024a.jpg,, Esaias van de Velde ,,Walvis,,1617,1617,,painting,,,,,,,,,,"Kunsthandel Houthakker, Amsterdam - 1940 vóór 1940 gesignaleerdKendall Whaling Museum, Sharon (Massachusetts) , inv./cat.nr O 378 1985 - 2001 New Bedford Whaling Museum, New Bedford (Massachusetts) , inv./cat.nr 2001.100.4763 2001 - Kendall Whaling Museum merged in October 2001 with the New Bedford Whaling Museum ",0000113932,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3696f34d-8653-90f3-24c5-4ff34926024a.jpg,https://rkd.nl/explore/images/102745, ,,,,,"beach scene,whale,audience,elegant company,carriage,horseman,fishing vessel,dog,dunes,tent,basket,plank ","Dutch,English"
ArtHist,90684453-0d22-7e62-0208-3522ccd7ed38.jpg,, Pieter Lastman , The prophet Jonah cast on the shore by the fish (Jonah 2:10) ,Walvis,,1621,1621,,painting,,,,,,,,,," private collection Dr. Moritz Julius Binder, Berlin - 1947 Museum Kunstpalast, Düsseldorf , inv./cat.nr 193 Dr. M.J. Binder (1877-1947), gift from Margaretha Henriette Breuer (1905-1994) 1947 - ",1001691697,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/90684453-0d22-7e62-0208-3522ccd7ed38.jpg,https://rkd.nl/explore/images/61336, ,71V22,,71V22,,"Old Testament and Apocrypha,whale,man,sea ","Dutch,English"
ArtHist,ee32572f-17cf-3a4b-ba15-833e7a8e3d02.jpg,, Adam Willaerts ,,Walvis,,1614,1614,,painting,,,,,,,,,," Rijksmuseum, Amsterdam , inv./cat.nr SK-A-1955 1901-04-16 - aankoop 16 april 1901",1000276705,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/ee32572f-17cf-3a4b-ba15-833e7a8e3d02.jpg,https://rkd.nl/explore/images/8628, ,,Public Domain,,,"marine (genre),shipwreck,whale,rocky landscape ","Dutch,English"
ArtHist,bd9088d9-5bb9-4745-6a12-6ae10063a059.jpg,, Johan Baptist Walvis ,,Walvis,,1678,1678,,painting,,,,,,,,,," Kapucijnenklooster Emmaüs, Velp (Grave) ",0000031295,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/bd9088d9-5bb9-4745-6a12-6ae10063a059.jpg,https://rkd.nl/explore/images/14507, ,73A18,,73A18,,"Christian religious scene,lamb,landscape (genre),saint,prophet ","Dutch,English"
ArtHist,c34bc34b-9b7e-8e94-b825-9e0021cc92d6.jpg,, Cornelis Beelt , Small whale stranded at Scheveningen ,Walvis,,1663,1663,,painting,,,,,,,,,," Staatliches Museum Schwerin, Schwerin , inv./cat.nr G 97",1001211766,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/c34bc34b-9b7e-8e94-b825-9e0021cc92d6.jpg,https://rkd.nl/explore/images/223498, ,,Public Domain,,,"beach scene,whale,riding horse,stationary (of horses),horse and cart,church tower ","Dutch,English"
ArtHist,1443dcf7-d8ca-0285-b888-e50623d532ae.jpg,, Paul Bril , Jonah thrown overboard by the reluctant sailors (Jonah 1:12-15) ,Walvis,,1587,1588,,ceiling painting,,,,,,,,,," San Giovanni in Laterano, Rome above the Scala Santa 1587 - start date 1587-1588",1001158083,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/1443dcf7-d8ca-0285-b888-e50623d532ae.jpg,https://rkd.nl/explore/images/248113, ,71V134,Public Domain,71V134,,"Old Testament and Apocrypha,seashore,sea,wave (natural event),whale,ship,mast,harbor,town (in the background) ","Dutch,English"
ArtHist,de060404-d7e2-aec2-2d0d-70f93772e60b.jpg,, Adriaen van Salm , Whalers on shore ,Walvis,,1675,1720,,pen-painting,,,,,,,,,,,0000280979,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/de060404-d7e2-aec2-2d0d-70f93772e60b.jpg,https://rkd.nl/explore/images/209175, ,47K11,,47K11,,"marine (genre),coastal view,sailing ship,full-rigged ship,whaleship,whaling,row boat,ice floe,winter,whale ","Dutch,English"
ArtHist,bdda1bfe-7b80-e77f-f5f0-17a7d94ce838.jpg,, Jan Karel van Beecq , Dutch whalers hunting in arctic waters ,Walvis,,1653,1722,,painting,,,,,,,,,,,0000272922,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/bdda1bfe-7b80-e77f-f5f0-17a7d94ce838.jpg,https://rkd.nl/explore/images/240172, ,47K11,,47K11,,"marine (genre),ice (water by form),whaleship,sailing ship,full-rigged ship,row boat,whaling,whale,sea lion,gull ","Dutch,English"
ArtHist,87af7717-4395-bdd2-6533-6efbe177951e.jpg,, Aernout Smit , Whaling ships ,Walvis,,1667,1710,,painting,,,,,,,,,,,1000310850,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/87af7717-4395-bdd2-6533-6efbe177951e.jpg,https://rkd.nl/explore/images/237507, ,47K11,Public Domain,47K11,,"marine (genre),whaleship,whaling,sailing ship,barrel (container),full-rigged ship,row boat,polar bear,whale,gull,winter,ice (water by form),mountain landscape ","Dutch,English"
ArtHist,217ae076-6daf-aa3e-78de-d093564f8baf.jpg,,attributed to Peter van de Velde (II) Bron: Marijke C. de Kinkelder (2007-05) in email van 1 mei 2007 aan Sotheby's , Whale fishery in a bay ,Walvis,,1650,1722,,painting,,,,,,,,,,,0000199785,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/217ae076-6daf-aa3e-78de-d093564f8baf.jpg,https://rkd.nl/explore/images/193607, ,47K11,,47K11,,"marine (genre),whaling,sailing ship,whale,full-rigged ship,row boat,harbor,tower ","Dutch,English"
ArtHist,14758b23-3140-ead6-c6d2-e9fbb9651e05.jpg,, Johannis de Blaauw , Whaling ships at sea ,Walvis,,1727,1776,,painting,,,,,,,,,," Zuiderzeemuseum, Enkhuizen , inv./cat.nr NSM-2205",1001234884,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/14758b23-3140-ead6-c6d2-e9fbb9651e05.jpg,https://rkd.nl/explore/images/203430, ,,Public Domain,,,"whaleship,ship,whale,ice floe,polar bear ","Dutch,English"
ArtHist,12021083-b4af-47b4-ab9d-6bf56a5868c1.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) ca. 1550-1650 , Capture of a fin whale ,Walvis,,1550,1650,,painting,,,,,,,,,," Zuiderzeemuseum, Enkhuizen , inv./cat.nr 9916",1001233348,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/12021083-b4af-47b4-ab9d-6bf56a5868c1.jpg,https://rkd.nl/explore/images/202828, ,,Public Domain,,,"fishing genre,whale ","Dutch,English"
ArtHist,d3e9cb6a-4b22-b6bd-4c2f-0d0266909c14.jpg,, Joris Hoefnagel , Whale fishery ,Walvis,,1575,1585,,drawing,,,,,,,,,," Stiftung Weimarer Klassik und Kunstsammlungen, Weimar (Thüringen) , inv./cat.nr KK 123",0000187216,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/d3e9cb6a-4b22-b6bd-4c2f-0d0266909c14.jpg,https://rkd.nl/explore/images/121063, ,47K11,,47K11,,"animal painting (genre),whale,whaling,shoot,musket,cartouche,galley ","Dutch,English"
ArtHist,7ef5cca0-17bb-3664-76f4-5b151623875d.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) 17de eeuw Bron: Laurens Schoemaker (2017-03-24) , Whale hunters near a rocky coast ,Walvis,,17,1600,,painting,,,,,,,,,,,1001251990,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/7ef5cca0-17bb-3664-76f4-5b151623875d.jpg,https://rkd.nl/explore/images/283524, ,,Public Domain,,,"marine (genre),sailing ship,full-rigged ship,row boat,whale,whaling,seashore,cliff ","Dutch,English"
ArtHist,2a27525d-c165-5d64-750d-d3a31e3aa226.jpg,,follower of Abraham Storck Bron: Laurens Schoemaker (2016-10) , Dutch whale hunters off a rocky coast ,Walvis,,1700,1700,,painting,,,,,,,,,,,1001242400,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/2a27525d-c165-5d64-750d-d3a31e3aa226.jpg,https://rkd.nl/explore/images/280037, ,47K11,Public Domain,47K11,,"marine (genre),whaling,whaleship,flute (watercraft),sailing ship,full-rigged ship,row boat,ice floe,whale,harbor seal,polar bear,gull,spear,sky,cloud ","Dutch,English"
ArtHist,0ea1bb9e-c9d0-d279-c10d-ffa4c0623827.jpg,,follower of Abraham Storck Bron: Laurens Schoemaker (2016-01) , Dutch whale hunters off a rocky coast ,Walvis,,1700,1700,,painting,,,,,,,,,, art dealer Switzerland 2016-01 - correspondence,1001242406,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/0ea1bb9e-c9d0-d279-c10d-ffa4c0623827.jpg,https://rkd.nl/explore/images/280044, ,47K11,Public Domain,47K11,,"marine (genre),seashore,whaling,whaleship,flute (watercraft),sailing ship,full-rigged ship,row boat,ice floe,whale,walrus,polar bear,gull,spear,sky,cloud ","Dutch,English"
ArtHist,f4bc974f-f5de-1e0c-e166-bccc47d6e485.jpg,,possibly Jacob Bellevois Bron: Laurens Schoemaker (2015-05) the image is not clear enough to provide a definitive attribution. The museum attribution (2005) is based on that of V.A. Rakina who first attributed this work to Bellevois. , Whaling fleet ,Walvis,,1637,1676,,painting,,,,,,,,,," Ostankino Palace Museum, Moskou , inv./cat.nr 291 Sheremetev collection ",1001200024,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f4bc974f-f5de-1e0c-e166-bccc47d6e485.jpg,https://rkd.nl/explore/images/261371, ,47K11,,47K11,,"marine (genre),sailing ship,full-rigged ship,whaling,whaleship,sea,whale,fleet,rock,banner ","Dutch,English"
ArtHist,3401c991-eefb-af52-c40a-45e46c444d01.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) 1547 gedateerd ," A fin whale washed ashore in Egmond aan Zee, inspected by monks, 7 May 1547 ",Walvis,,1547,1547,,drawing,,,,,,,,,," Museum Plantin-Moretus/Prentenkabinet, Antwerp , inv./cat.nr PK.OT.00826",1001645306,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/3401c991-eefb-af52-c40a-45e46c444d01.jpg,https://rkd.nl/explore/images/298691, ,,,,,"whale,measuring,monk,carcass (animal body) ","Dutch,English"
ArtHist,b74470b0-7e7a-1169-377e-8cdf08be8d74.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) ca. 1700 , Wale fishery in the arctic ,Walvis,,1700,1675,,painting,,,,,,,,,, Private collection 1990 - ,0000366564,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b74470b0-7e7a-1169-377e-8cdf08be8d74.jpg,https://rkd.nl/explore/images/267302, ,47K11,,47K11,,"marine (genre),whaling,whaleship,whale,sailing ship,full-rigged ship,row boat,ice floe,seashore,walrus,polar bear,flag,musket,spear,cliff ","Dutch,English"
ArtHist,8d7ee9aa-ad8f-923e-9083-d6d0d9332fd6.jpg,, Anoniem (Italië) eerste kwart 17de eeuw , After a three-day sojourn in the belly of the monster Jonah is cast on dry land; Jonah may be shown nude and bald-headed (Jonah 2:10) ,Walvis,,17,1600,,painting,,,,,,,,,,,0000123267,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8d7ee9aa-ad8f-923e-9083-d6d0d9332fd6.jpg,https://rkd.nl/explore/images/64875, ,71V22,,71V22,,"Old Testament and Apocrypha,whale,seashore,cliff ","Dutch,English"
ArtHist,5e0921df-63da-17fe-583a-c99ab454a62a.jpg,, Roelof van Salm , Whaling ships at sea ,Walvis,,1703,1765,,pen-painting,,,,,,,,,," Zuiderzeemuseum, Enkhuizen , inv./cat.nr B 1370",0000120524,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5e0921df-63da-17fe-583a-c99ab454a62a.jpg,https://rkd.nl/explore/images/59893, ,47K11,,47K11,,"marine (genre),whaling,whaleship,sailing ship,full-rigged ship,ice floe,sloop (boat),row boat,whale ","Dutch,English"
ArtHist,5e3aa84a-cdd2-b13a-00b4-9c3176f4cbae.jpg,, Adriaen van Salm , Whaling ,Walvis,,1675,1720,,pen-painting,,,,,,,,,,,0000006610,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/5e3aa84a-cdd2-b13a-00b4-9c3176f4cbae.jpg,https://rkd.nl/explore/images/7171, ,47K11,,47K11,,"marine (genre),whaling,ice floe,whaleship,sailing ship,full-rigged ship,row boat,whale ","Dutch,English"
ArtHist,8e5b6ee1-9362-0639-4acf-9221d76321c1.jpg,," Anoniem (Rome) 1601 gedateerd anonieme prent, uitgegeven door Philippus en Johannes Turpinus ", Stranding of a sperm whale near Ancona on 25 February 1601 ,Walvis,,1601,1601,,print,,,,,,,,,," Rijksprentenkabinet, Amsterdam ",0000018326,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/8e5b6ee1-9362-0639-4acf-9221d76321c1.jpg,https://rkd.nl/explore/images/8543, ,,,,,"beach,whale,measuring,genre ","Dutch,English"
ArtHist,4b48162d-b84e-2d73-8287-f72cfb0790f2.jpg,,attributed to Abraham Storck ,,Walvis,,1688,1685,,painting,,,,,,,,,," Het Scheepvaartmuseum, Amsterdam , inv./cat.nr A 0014",0000021004,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/4b48162d-b84e-2d73-8287-f72cfb0790f2.jpg,https://rkd.nl/explore/images/9633, ,,,,,"marine (genre),watercraft,whale ","Dutch,English"
ArtHist,f7ffa427-4b20-a8b5-0327-7b57377527cf.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) 1661 ,,Walvis,,1661,1661,,painting,,,,,,,,,," Maritiem Museum Rotterdam, Rotterdam , inv./cat.nr P718",0000018227,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/f7ffa427-4b20-a8b5-0327-7b57377527cf.jpg,https://rkd.nl/explore/images/8439, ,47K11,,47K11,,"marine (genre),whaling,whale,sailing ship,full-rigged ship,whaleship,row boat ","Dutch,English"
ArtHist,41b77922-612a-18fe-1c45-befaad9b4448.jpg,, Anoniem (Noordelijke Nederlanden (historische regio)) 1606 gedateerd ,,Walvis,,1606,1606,,painting,,,,,,,,,,"Raadhuis Brouwershaven, Brouwershaven (Schouwen-Duiveland) Rijksmuseum voor Natuurlijke Historie, Leiden 1918 - ",0000018228,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/41b77922-612a-18fe-1c45-befaad9b4448.jpg,https://rkd.nl/explore/images/8440, ,,,,,"whale,beach,watercraft ","Dutch,English"
ArtHist,a6942c61-6cf5-1a5b-2583-2d056e2c86db.jpg,, Adriaen van Salm , Whaling fleet ,Walvis,,1675,1720,,pen-painting,,,,,,,,,,"Het Schielandshuis, Rotterdam , inv./cat.nr HMR 11013 1952 - 2011 Museum Rotterdam, Rotterdam , inv./cat.nr HMR 11013 2011 - ",0000020592,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/a6942c61-6cf5-1a5b-2583-2d056e2c86db.jpg,https://rkd.nl/explore/images/10078, ,47K11,,47K11,,"marine (genre),sailing ship,whaling,whaleship,sailing ship,row boat,full-rigged ship,polar bear,whale,ice floe ","Dutch,English"
ArtHist,4ba1a97b-51fd-4e0b-d1ed-bfc2ce29d4e0.jpg,, Adriaen van Salm , Whaling fleet ,Walvis,,1675,1720,,pen-painting,,,,,,,,,,"Stadhuis Vlaardingen, Vlaardingen A.K. Poortman 1924 - Museum Vlaardingen, Vlaardingen 1964 - in bruikleen van Gemeente Vlaardingen ",0000020594,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/4ba1a97b-51fd-4e0b-d1ed-bfc2ce29d4e0.jpg,https://rkd.nl/explore/images/10084, ,47K11,,47K11,,"marine (genre),whaling,sailing ship,full-rigged ship,whaleship,row boat,whale,ice floe ","Dutch,English"
ArtHist,a963380d-f71d-efa4-8c7d-b0cb2142c092.jpg,, Cornelis Claesz. van Wieringen ,,Walvis,,1611,1610,,drawing,,,,,,,,,," Koninklijke Bibliotheek (Den Haag), The Hague , inv./cat.nr onbekend, Liedboek van Anna Steyns, fol. 72 recto",0000045564,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/a963380d-f71d-efa4-8c7d-b0cb2142c092.jpg,https://rkd.nl/explore/images/21937, ,,,,,"marine (genre),whale,storm,watercraft ","Dutch,English"
ArtHist,b26c7903-84e4-03aa-7837-a76e0fcad631.jpg,, Justus de Verwer Bron: Eric C. Palmer , Whale fishery off a rocky coast ,Walvis,,1628,1670,,painting,,,,,,,,,," art dealer J. Vaz Dias, London / Amsterdam 1926 - National Maritime Museum (Greenwich), Greenwich (London) , inv./cat.nr BHC0792 Palmer Collection 1962 - ",0000063524,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/b26c7903-84e4-03aa-7837-a76e0fcad631.jpg,https://rkd.nl/explore/images/29848, ,47K11,,47K11,,"marine (genre),sailing ship,row boat,whaling,whaleship,full-rigged ship,rock,whale ","Dutch,English"
ArtHist,521ca889-d4fe-a6ef-01a5-e1bd85dde2bc.jpg,, Adriaen van Salm , Whaling ships in action; at the right hand the 'Hollandia' ,Walvis,,1675,1720,,pen-painting,,,,,,,,,,,0000038829,,,,,,,,,,,,,,https://rkd.nl/en/,https://images.rkd.nl/rkd/thumb/650x650/521ca889-d4fe-a6ef-01a5-e1bd85dde2bc.jpg,https://rkd.nl/explore/images/23121, ,47K11,,47K11,,"marine (genre),whaling,whaleship,full-rigged ship,sailing ship,ice floe,whale ","Dutch,English"
