Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bibbleue1440	Parfums		sins								Encore de làdite huille tu peu oindrelles mains quelque fois , & elle te les rendra bien mollettes , reluisante , & de bonne odeur pour mieux encore entretenir le parfum de tes gans par dedans quand tu les mettras .	Parfums sins .	Prend trois once s de benjoin , trois onces de storax calamita , poudroyé - le tout ensemble bien délié , une once de charbon de saux , mette , & s ' éteint en eau rose , pulverisé - le avec la quatriéme partie de bois d ' aloës , & demie once de sablon détrempé fort delié .
bibbleue1440	parfum	gomme de dragant				eau rose					Prend trois once s de benjoin , trois onces de storax calamita , poudroyé - le tout ensemble bien délié , une once de charbon de saux , mette , & s ' éteint en eau rose , pulverisé - le avec la quatriéme partie de bois d ' aloës , & demie once de sablon détrempé fort delié .	Les choses susdites faut que tules mêle ensemble , & incorpore avec gomme de dragant détrempe en eau rose , de cette pâte useras pour parfum .	Pour faire savon rosat pour mettre en boettes .
bibbleue1440	odeur	benjoin|savon									Aye un petit pot avec cau rose & le fait boüillir au feu , & quand commencera à boüillir , met le reste de poudre de girofle dedans , & ôte le pot du feu & le couvre trés bien jusqu ' à ce que le boüillon soit cessé , & que l ' eau soit attiedie , puis remuë avec une buchette , & ainsi remuant mêle ton savon .	Et si tu y veux ajoûter un peu de benjoin , tu le peux faire ainsi , tu mettras ton savon dedans la boëte , & il prendra forme & odeur .	Paste d ' ambre fine .
bibbleue1440	odorans	benjoin|storax calamita|chardon doux|myrrhe|fin aloës|gomme dragan|eau rose|dragan									Oyselets da Cypri .	Prend trois onces de benjoin , & autant de storax calamita , une once de chardon doux , une once de myrrhe , demie once de fin aloës le tout bien pilé & cicotriné , puis aye la quarte part de gomme dragan détrempé en eau rose fine l ' espace d ' une nuit , incorporée les susdites choses avec le dragan , & le tout bien manié & mêlé , faits en oyselets en forme de chausses trappes , & ils seront bien odorans .	Pomade fine .
bibbleue1440	odorante|odorante	eau rose	bien odorante|odorante								Pomade fine .	Prend sain doux de porc frais ou de cerf pour le mieux , puis aye pommes de nouveau & racine de flambe où iris Florance , deffaits ledit sain de cerf , mets y dedans les pommes bien pillée , & aprés que tout sera bien pétry ajoûtésy un peu de poudre de clou & de cannelle , avec ton iris bien cicotriné , mêlé & deffaits bien le tout ensemble , puis mets ladite composition en linge deslié , & laisse reposer dedans eau claire , aprés delaye en eau rose bien odorante , & la lave en ladite eau neuf fois , voilà ta pommade bonne .	Huile edorante qui fait les mains sor - ples et delicate , & restraint la prau .
bibbleue1440	Parfums|odoriferans|odoriferans		bon|odoriferans|odoriferans								Prend une livre d ' eau rose fine , une d ' eau de damas , & fleurs de citrons : mesle ces eaux ensemble , & mets trois treseaux de poudre de cypte , demy treizeaux de musc , & autant de civete une once de benjoin , le tout coutroyé , & mêle ensemble , puis mis en l ' eau susditt dans une fiole de vetre , laquelle metteras reposer au soleil par deux jours & la tient toûjours étoupée .	Parfums bon & odoriferans .	Prend fleur de savon , ou savon de masquin tant qu ' il en saut , tranche la en menuës pieces , & les mets tremper en eau rose , puis aye iris de florence pulverisé & clou de girofle bien battu , & le tout incorporé bien ensemble , & en faite pellotes de telle grosseur que tu voudras , voilà de bon savon à laver la teste & la barbe .
bibbleue1440	parfum	storax									Pour parfums en poudre .	Prend benjoin storax , calamita , lignacens , ladanum , grains de génévre , autant de chacun qu ' il te plaira , pille les ensemble , puis tu metteras le tout ensemble autant d ' un que d ' autre jette ledit parfum sur le feu , & tu verras si cela sentira bon .	L ’ Apôtre Saint Paul , singulier zelateur de la Foi Catholique , écrivant aux Corinthiens , leur dit : Mes Freres , soyez imitateurs ainsi que je le suis de JESUS - CHRIST ; lesquelles paroles sont adressées à tous les Chrétiens , & par spécial sainte Anne le peut dire à un chacun .
bibbleue1445	parfumé|odeur	ringraves|canons|pourpoint	petite								Marcassin craignoit que le Roi ne se repentît du consentement qu ' il avoit donné à ce qu ' il souhaitoit ; ainsi l ' on se hâta de préparer tout pour cette cérémonie .	Il se fit faire des ringraves , des canons , un pourpoint parfumé ; car il avoit toujours une petite odeur que l ' on soutenoit avec peine .	Son manteau étoit brodé de pierreries , sa perruque d ' un blond d ' enfant , & son chapeau convert de plumes .
bibbleue1445	parfumée|odeur		agréable			chambre					aussi tôt elle disparut .	La chambre demeura parfumée d ' une odeur agréable , & la Reine se flatta de quelque changement favorable .	Marcassin prit le grand deuil : il passa bien des jours enfermé dans son cabinet , & griffonna plusieurs cahiers , qui contenoient de sensibles regrets pour la perte qu ' il avoit faite ; il voulut même que l ' on gravât ces vers sur le tombeau de sa femme .
bibbleue1456	fumée|parfums										.	La fumée des parfums joints aux prieres des Saints , .	s ' élevant de la main de l ' Ange , monta devant Dieu .
bibbleue1465	Encens|Encens odorant|odorant	Myrrhe|Or|Encens|Encens	odorant|odorant					Noel|fois Noel			Lá sont entrez les nobles Cheualiers , Qui ont trouué l ’ Enfant enuelopé : Deuotement se sont agenoüillez , Et fort humiliez pour l ’ Enfant adorer .	Noel , Nole , difons trios fois Noel , & c Par grand plaisir vont l ’ Ensant adorant , Trois dons faisans en le plus honorant : Myrrhe , & Or fin , & Encens odorant , Et puis tout en pleurant , veulent s ’ en retourner .	Noel , Noel , disonstrois fois Noel , & c .
bibbleue1465	odeur	onguent		chef|teste|teste		le					Prophete Poursuiuant .	Arriuant chez le Lepreux Où il disnoit , De son onguent precieux Qu ’ elle tenoit , Oignit le chef , & la teste Du Sauueur , Parfumant toute la teste De l ’ odeur .	Puis s ’ abaissant à ses pieds Les efluya , De ses cheueux desliez Qu ’ e le desploya , Les lauant de l ’ abondance De ses pleurs , Iettoit cris de repentance Et clameurs .
bibbleue1471	puant				bouc						LOrs que vous desirez aimer une fille , & être cheri d ' elle pour mener une honnête & heureuse vie , vous devez avant toutes choses apprendre & sçavoir à vous bien gouverner , maintenir & préparer tant en vos habits & discours qu ' en vos mœurs & gestes , sur lesquels souvent doit être plûtôt regardé qu ' autre chose .	Vous devez donc avant que d ' approcher une fille pour en faire votre maîtresse , être propre , bien vètu & couvert selon votre état , & tenés toûjours vos habits nets , autant qu ' il vous serapossible , afin que vous ne soyez tenu & réputé pour paresseux , sale & négligent , comme autrefois étoit un nommé Gargonius , lequel étoit toûjours croté , gras & puant comme un bouc .	Mais vous ne devez point être plus brave que les autres de votre état & condition , parce que vos moyens ne le pourroient peut être pas permettre , mais en tout vousdevez faire selon votre pouvoir , & au surplus vous montrant toûjours d ' une face joyeuse , plaisante & agréable .
bibbleue1474	vapeurs|fumées		infectes								J ' ai dit - il , vangé les Indes des outrages que les Espagnols y ont fait ; car j ' ai fait plus de mal aux Espagnols en introduisant parmi eux l ' usage du Tabac , que le Roi d ' Espagne n ' en fit aux Indiens quand il leur envoya Coen , Cortez , Almev & Pyzaro , d ' autant qu ' il y a beaucoup plus de gloire de mourir parmi les mousquetades & les coups de lances , que parmi les morveaux & les éternueurs , & quelquefois du pourpre contagieux que cet usage du Tabac engendre .	Ces preneurs de Tabac ressemblent naïvement à des Démoniacles que l ' on exorcise , leur sort des vapeurs & fumées infectes ; mais ils demeurent toujours possedez de ce malin esprit , car ils sont idolâtres de ce Tabac , ils en font une divinité qui les extase ; ils le louent & le vantent par dessus tout , ils tentent & persecutent chacun pour leur en faire user , s ' ils le prennent en fumée , ils font dès ici leur Noviciat pour l ' Enfer , où il faut être endurci à la fumée , & s ' ils en usent en poudre , en l ' aspirant par les nazeaux , ils s ' accoutument aux incommodités de la vieillesse qui a toujours la roupie au nez & les flegmes dans la bouche .	Après celui - ci vint le Diable de la subornation , il étoit beau de visage & de taille , dequoi je fut bein nné , n ' ayant pas encore vu de Diables que lui ne fussent effroyables , son visage étoit si familier qu ' il me sembloient l ' avoir vû en mille autres lieux , tantôt voilé , tantôt à visage découvert , s ' appellant jeu d ' enfant & tantôt caressé , quelquefois il prenoit le nom de don & de présent & quelquefois d ' aumône , ici de payement & de restitution , tant y a que jamais je ne le vit nommer de son propre nom , je me souvient même de l ' avoir entendu nommer , héritage , profit bon marché , patrimoine , reconnissance .
bibbleue1478	odeur	vertus	bonne								Cependant pour être entiérement à Jesus - Christ , & avec plus de liberté , il quitta les exercices militaires ; & Dieu lui inspirant l ' amour de la solitude , il se retira dans une terre qui lui appartenoit .	C ' étoit - là qu ' il devoit répandre la bonne odeur des vertus , & en produire les plus excellents fruits .	Il renonça absolument à l ' éclat & aux usages du monde , & dompta sa chair par des jeûnes , qu ' il ne rompoit tous les jours que vers le soir .
bibbleue1478	odeur	Martyr	très - agréable								On ouvrit le cercueil de pierre ; & on en tira le corps du S .	Martyr , qui répandit alors une odeur très - agréable .	Les précieuses Reliques furent donc transporteés d ' abord à Cologne , ensuite à Soëst en Westphalie , & déposées en grande solemnité , dans une Église nouvellement bâtie par le même Brunon , laquelle porta le nom de S .
bibbleue1487	odeur		burlante							braver	Prix ; Vous portez la Crotte divine , Qui produit ce beau Canary , Et rend vivement la Peinture Ah ? si j ' y trempois mon Balet , J ' éviterois tant la Nature , Que je ferois votre Portrait .	Marie - Jeanne commença celui - ci FLambeau des Cieux , Pour braver ton odeur burlante , Nous cherchons ces aimables yeux , Tout rinspire dans ce seurjour ; Le guieu d ' amour , Il quient sa Cour .	L ' Onde murmue , remure , mure doucement .
bibbleue1499	sent					Vaugirard					Alison .	Vertu chou quel cheval , tu as les dents plus longues que la barbe , je pense que tu viens de Vaugirard , ta gibeciere sent le lard , ou bien d ' un étrange pays , car tu as de la barbe aux yeux .	Philippin .
bibbleue1503	odeur	loromage					nous				Vis à - vis quelques donzelle , Qui l ’ amuse de sa prunelle , Et de son affecté caquer .	Que ses soüilons de Gauffriers , Font sentir l ’ odeur du loromage , Et que ces noirs Chaudronniers , Font un fâcheux carillon ge , Mai nous voilà quasi dedans , Bon - jour la Foire , Dieu soit ceans , Je suis un pouvre cul de jate Qui vient tout exprès de chez - nous , Non , pour acheter des bijoux , Mais pour un grand bien de ma ratte , Sur votre lot qui tant éclate , Faire quelque Vers aigres & doux .	Prenez bien garde à ce Soldat , Du plùtôt ce grand as de pique , De fine peur le coeur me bat , Que contre - nous il ne se pique , Porteurs , marchez diseretement Ne heurtez rien , mais posement , Metrez - moi par toute la Foire , C ’ est ici , Monsieur , mon cerveau , Qu ’ on verra si je suis un veau , Si je merite quelque gloire , Et si notre docte écritoire , Fera quelque chose de beau .
bibbleue1569	vapeurs	permesse									PAR L ' AUTEUR DU VER - VERT .	POURQUOI d ' une sage indolence Interrompez - vous l ' heureux cours ? Soit raison , soit indifférence , Dans une douce négligence , Et loin des muses pour toujours ; Transfuge des routes ingrates De l ' infructueux hélicon , Dans les retraites des Socrates , J ' allois joüir de ma raison , Et m ' arracher , malgré moi - même ; Aux délicieuses erreurs De cet art brillant & suprême , Qui , malgré ses attraits flateurs , Fait , de ses plus chers amateurs , L ' objet de la haine imbécille Des pédans , des prudes , des sots , Et la victime des cagots : Mais votre épître enchanteresse , Trop prodigue d ' un vain encens , Des douces vapeurs du permesse , Vient encore enyvrer mes sens : En vain donc j ' abjurai la rime , L ' haleine légère des vents Emportoit mes foibles sermens , Amynte , votre goût ranime Mes accords & ma liberté ; Entre Uranie & Therpsicore , Je reviens m ' amuser encore Au Pinde que j ' avois quitté ; Tel par sa pente naturelle , Par une erreur toujours nouvelle , Quoi qu ' il semble changer son cours Autour de la flamme infidéle , Le papillon revient toujours .	Vous voulez qu ' eu rimes légères , Je vous offre des traits sincéres Du gîte où je suis transplanté , Mais comment faire ? En vérité , Entouré d ' objets déplorables , Pourai - je de couleurs aimables , Egaïer ce sombre tableau De mon domicile nouveau ? Y répandrai - je cette ai sance , Ces sentimens , ces traits diserts , Et cette molle négligence Qui , mieux que l ' exacte cadence , Embellit les aimables vers ? Je ne suis plus dans ces bocages , Où plein de riantes images , J ' aimai souvent à m égarer ; Je n ' ai plus ces fleurs , ces ombrages , Ni vous même pour m ' inspirer .
