Book	Smell_Word	Smell_Source	Quality	Odour_Carrier	Evoked_Odorant	Location	Perceiver	Time	Circumstances	Effect	SentenceBefore	Sentence	SentenceAfter
bl1172	smell	of peace									Now therefore bend thine ear To supplication , hear , his sighs though mute ; Unskilfull with what words to pray , let me Interpret for him , me his Advocate And propitiation , all his works on me Good or not good ingraft , my Merit those Shall perfect , and for these my Death shall pay .	Accept me , and in me from these receive The smell of peace toward Mankind , let him live Before thee reconcil ' d , at least his days Number ' d , though fad , till Death , his doom ( which I To mitigate thus plead , not to reverse ) .	To better life shall yield him , where with me All my redeem ' d may dwell in joy and bliss , Made one with me as I with thee am one .
bl1172	Fragrance|Fragrance|Fragrance|Savour	Fragrance|Fragrance	sweet								135 .	Ambrosial Fragrance filled all Heaven ; At the first Promise and Promulgation of God ' s Mercy , well does our Poet to fill Heaven with this Divine Fragrance , all Sacrifices and Attonements made to obtain it under the Ceremonial Law being called , A sweet Savour unto the Lord , Numb .	15 .
bl1172	Fragrance	Fragrantia									N .	Fragrance , of Fragrantia , Lat .	a pleasant Smell or Perfume .
bl1172	Smell|Perfume		pleasant								Fragrance , of Fragrantia , Lat .	a pleasant Smell or Perfume .	V .
bl1172	fragrance		ambrosial								But Mercy first and last shall brightest shine .	Thus while God spake , ambrosial fragrance fill ' d All Heav ' n , and in the blessed Spirits elect : Sense of new joy ineffable diffus ' d : Beyond compare the Son of God was seen Most glorious , in him all his Father shone Substantially exprefs ' d , and in his face Divine compassion visibly appear ' d , Love without end , and without measure Grace , Which uttering thus he to his Father spake .	O Father , gratious was that word which clos ' d Thy sov ' reign sentence , that Man should find grace ; For which both Heav ' n and Earth shall high extoll Thy praises , with th ' innumerable sound Of Hymns and sacred Songs , wherewith my Throne Encompas ' d ( hall resound thee ever blest .
bl1172	smell	of Peace									38 .	The smell of Peace towards Mankind ; Accept me the Peace - offering for Mankind , so me be reconciled to him .	The Peace - offering in the Lcvithdl Law , is frequently exprefs ' d , by an offering of a sweet favour unto the Lord , LeVso 3 .
bl1172	Odorous|Odorous|odoriferous|odoriferous	Gums|Balm|Myrrhe|Balm|Sweat	Odorous|Odorous|sweet|odoriferous|odoriferous					at certain seasons			248 .	Wept Odorous Gums and Balm ; As Myrrhe and Balm , from which at certain seasons a Gum is distils d , a sort of sweet and odoriferous Sweat , styled so Lat .	Lacryma , the Tears of those Trees .
bl1172	fragrance						my				As new wak ' d from soundest sleep Soft on the flowry herb I found me laid In balmy Sweat , which with his Beams the Sun Soon dry ' d , and on the reaking moisture fed .	Streight toward Heav ' n my wondring Eyes I turn ' d , And gaz ' d a while the ample Sky , till rais ' d By quick instinctive motion up I sprung , As thitherward endeavouring , and upright Stood on my feet ; about me round I saw Hill , Dale , and shady Woods , and funny Plains , And liquid lapse of murmuring streams ; by these , Creatures that liv ' d , and mov ' d , and walk ' d , or flew , Birds on the branches warbling ; all things fmil ' d , With fragrance and with joy my heart o ' erflow ' d .	My self I then perus ' d , and Limb by Limb Survey ' d , and sometimes went , and sometimes ran With supple joints , and lively vigour led : But who I was , or where , or from what cause , Knew not ; to speak I try ' d , and forthwith spake , My Tongue obey ' d and readily could name Whate ' er I saw .
bl1172	smell	of Grain|tedded Grass|Kine|Dairy									As one who long in populous City pent , Where Houses thick and Sewers annoy the Air .	Forth issuing on a Summers Morn to breathe Among the pleasant Villages and Farms Adjoin ' d , from each thing met conceives delight , The smell of Grain , or tedded Grass or Kine , Or Dairy , each rural sight , each rural found 5 If chance with Nymph - like step fair Virgin pass , What pleasing feem ' d , for her now pleases more , She most , and in her look summs all Delight .	Such pleasure took the Serpent t6 behold This Floury Plat , the sweet recess of Eve Thus early , thus alone ; her Heav ' nly form Angelick , but more soft , and Feminine , Her gracefull innocence , her every Air ' Of gesture or least * action overaw ' d His Malice , and with rapine sweet bereavd His fierceness of the fierce intent it brought : That space the Evil One abstracted stood From his own evil , and for the time remain d Stupidly Paradise Regain d .
bl1172	unfum ' d|Odoriferous|Odoriferous|Odours|perfumed	Plants|Wood burnt|of Fumus	Odoriferous|Odoriferous								349 .	Fmm the Shrub unfum ' d , from the Odoriferous Plants unfired ; Odours not arising from the smoak of perfumed Wood burnt , of Fumus , Lat .	Smoak .
bl1172	Odours|Fragrancy|Perfumes|Odours	of theSpicey Indian Air	sweet|Aromatic								Ibid .	Imbalm ' d with Odours ; Scented and delighted with the sweet Fragrancy of theSpicey Indian Air , breathing Perfumes and Aromatic Odours : Imbalm ' d , Embaume , Fr .	put up and preserved with Balm and precious Spices , as Princes and great Persons are at their Death , a Word well applied to caress the ugly Fantom : Odours , of Odor , Lat .
bl1172	Odours	of Odor									Imbalm ' d with Odours ; Scented and delighted with the sweet Fragrancy of theSpicey Indian Air , breathing Perfumes and Aromatic Odours : Imbalm ' d , Embaume , Fr .	put up and preserved with Balm and precious Spices , as Princes and great Persons are at their Death , a Word well applied to caress the ugly Fantom : Odours , of Odor , Lat .	for any sweet Smell or Perfume .
bl1172	Smell|Perfume|Perfume	Perfume|Perfume	sweet								put up and preserved with Balm and precious Spices , as Princes and great Persons are at their Death , a Word well applied to caress the ugly Fantom : Odours , of Odor , Lat .	for any sweet Smell or Perfume .	V .
bl1172	smell						they				To whom the Angel .	Therefore what he gives ( Whose praise be ever sung ) to man in part Spiritual , may of purest Spirits be found No ingratefull food : and food alike those pure Intelligential substances require As doth your Rational ; and both contain Within them every lower faculty Of sense , whereby they hear , see , smell , touCn , taste , Tasting concoct , digest , assimilate , And corporeal to incorporeal turn .	For know , whatever was created , needs To be sustained and fed ; of Elements The grosser feeds the pure , ' Earth the Sea , Earth and the Sea feed Air , the Air those Fires Ethereal , and as lowest first the Moon ; Whence in her visage round those spots , unpurg ' d Vapours not yet into her substance turn ' d .
bl1172	prefum '										Oft he to her his charge of quick return Repeated , she to him as oft engag d To be return ' d by Noon amid the Bowre , And all things in best order to invite Noontide repast , or afternoons repose .	O much deceiv ' d , much failing , hapless Eve , Of thy prefum ' d return ! event perverse I Thou never from that hour in Paradise Found ' st either sweet repast , or sound reposes Such ambush hid amongst sweet Flours and Shades Waited with hellish rancour imminent To intercept thy way , or send thee back Despoild of Innocence , of Faith , ofBliis .	For now and since first break of dawn the Fiend , Mere Serpent in appearance , forth was come , And on his Quest , where likeliest he might find The onely two of Mankind , but in diem The whole included Race , his purpos ' d prey .
bl1172	odours	annual flowers									But in my countrey where I most desire , In Ecron , GazjL , Jfid9 and in Gath I shall be nam ' d among the famousest Of Women , fung at solemn festivals .	Living and dead recorded , who to save Her countrey from a fierce destroyer , chose Above the faith of wedlock - bands , my tomb V Vith odours visited and annual flowers .	Not less renown ' d than in Mount Ephraim , ■ Jael , who with inhospitable guile Smote Sisera steeping through the Temples naild .
bl1172	smell	Paradise Loll|Myrtle|Myrtus|HUf	pleasant								Raphael comes down to Paradise , his appearance defcrib ' d , his coming discern d by Adam afar off , fitting at the door of his Bower ; he goes out to meet him , brings him to his lodge , entertains him with the choicest fruits of Paradise got together by Eve ; their discourse at Table : Raphael performs his message , minds Adam of his state and of his enemy ; relates at Adam ' s request who that enemy is , and how he came to be so , beginning from his first revolt in Hea - ven , and the occasion thereof ; how he drew his Legions after him to the parts of the North , and there incited them to re - bell with them , all but onely Abdiel a Seraph , who in Argu - ment dissuades and opposes him , then forsakes him * NOW Morn her rosie steps in th ' Eastern Clime Advancing , sow * d the earth with Orient Pearl * When Adam wak ' d , fo custom ' d , for his sleep Was Airy light from pure digestion bred , And temperate vapours bland , ^ which th ' onely sound Of leaves and fuming rills , Auroras fan , R 2 Lightly ' 57 Book IV .	Notes on MiltonV Paradise Loll , Myrtle , Myrtus , HUf , & amp ; , an everlasting Green , of pleasant smell , dedicated for its delicacy to Venus .	Et vos o Lauri carpam , ( 3 te proximo Aiyrte .
bl1172	fragrant|fragrant|Imelling|Imelling|odoriferous|odoriferous odoriferous|odoriferous	Leaf|Myrtle|lasting Leaf	fragrant|fragrant|Imelling|Imelling|odoriferous|odoriferous odoriferous|odoriferous								695 .	Of firm and fragrant Leaf ; The blissful Bower ' s Roof was thickest shade , the covering covering of Laurel and sweet - Imelling Myrtle interwoven , and the lofty growth ot every odoriferous odoriferous and lasting Leaf .	Firm , Lit .
bl1172	Odorous|Odorous|smelling	viridans|Qdarus	Odorous|Odorous|sweet								Verdant , of the Lat .	viridans , grown green ; Odorous , smelling sweet ; Qdarus , Lat .	the same .
bl1172	smell	each	fragrant								Wrought Masai ck .	; Within each lovely Flower , fair to the sight , or fragrant to the smell , all - colour ' U Ids , and the blulhiug Role , and snowy Jellemin advane ' d their dowry Heads , mix ' d and inwoven , chequer ' d the beauteous Co .	ver with the molt charming variety of view .
bl1172	fragrant|fragrant	plower	fragrant|fragrant								Jasmin , Fr .	an Ai bor - Plant , bearing a white fragrant plower .	Fiouriftoed , flourishing , ot florere , Lar .
bl1172	fragrant|fragrant	Hyacinth	fragrant|fragrant								702 .	Brdder ' d the ground ; The blue Violet , and yellow Crocus , with the purple Hyacinth , Hyacinth , inlay ' d the fragrant Floor , with loft and sweet Embroidery .	Violet , Lat .
bl1172	fragrant|fragrant	Eglantine	fragrant|fragrant								And over him , Art striving to comp / .	re With Nature , did an Arbor green dispreds Framed of wanton Ivy , flow ' ring fair , Through which the fragrant Eglantine did spread , And all within with Flaw ' rs was garnished ; That when mild Zephyrus amongst them blew , [ Stan .	29 .
bl1172	Smells		bounteous								29 .	Did breath out bounteous Smells , and painted Colours shew .	Spen .
bl1172	smell		pleasant savoury				I				• Partake thou also ; happy though thou art , Happier thou mayst be , worthier canst not be • Taste this , and be henceforth among the Gods Thy ( elf a Goddess , not to Earth confin d , But sometimes in the Air , as we sometimes Ascend to Heav ' n , by merit thine , and see What life the Gods live there , and such live thou .	So saying , he drew nigh , and to me held , Even to my mouth of that same fruit held part Which he had pluck ' d 5 the pleasant savoury smell So quicknd appetite , that I , methought Could not but taste , Forthwith up to the Clouds With him I flew , and underneath beheld The Earth outftretcht immense , a prospect wide And various : wondring at my flight and change To this high exaltation ; suddenly My Guide was gone , and I , methought , funk down .	And fell asleep ; but O how glad I wak ' d To find this but a dream ! Thus Eve her Night Related , and thus Adam answer ' d sad .
